DATAFLOW,REF_AREA,FREQ,COMMODITY,MEASURE,UNIT_MEASURE,VERSION_ID,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,CONVENTION
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0141,FO_PC,KG_PS,AO_2026_2035,2034,9.0523327215E-07,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0141,FO_PC,KG_PS,AO_2026_2035,2033,8.9257155709E-07,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0141,FO_PC,KG_PS,AO_2026_2035,2032,8.7942575994E-07,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0141,FO_PC,KG_PS,AO_2026_2035,2031,8.6512069164E-07,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0141,FO_PC,KG_PS,AO_2026_2035,2030,8.4934295128E-07,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0141,FO_PC,KG_PS,AO_2026_2035,2029,8.3138283489E-07,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0141,FO_PC,KG_PS,AO_2026_2035,2028,8.1273159863E-07,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0141,FO_PC,KG_PS,AO_2026_2035,2027,7.9472291269E-07,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0141,FO_PC,KG_PS,AO_2026_2035,2026,7.7545660025E-07,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0141,FO_PC,KG_PS,AO_2026_2035,2025,7.5652311948E-07,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0144,FO_PC,KG_PS,AO_2026_2035,2034,0.550080085986028,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0144,FO_PC,KG_PS,AO_2026_2035,2033,0.542385983791578,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0144,FO_PC,KG_PS,AO_2026_2035,2032,0.5343977210407871,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0144,FO_PC,KG_PS,AO_2026_2035,2031,0.525705007856776,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0144,FO_PC,KG_PS,AO_2026_2035,2030,0.516117400946316,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0144,FO_PC,KG_PS,AO_2026_2035,2029,0.505203636870878,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0144,FO_PC,KG_PS,AO_2026_2035,2028,0.49386990228343,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0144,FO_PC,KG_PS,AO_2026_2035,2027,0.482926624105958,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0144,FO_PC,KG_PS,AO_2026_2035,2026,0.471219128228702,A,0,2,_Z
